pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
Kas-1	Tsu-1	Chr1	3000001	3050000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	3000001	3050000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	3050001	3100000	0.0	2	0	8	0
Kas-1	Belm-12	Chr1	3050001	3100000	0.0	2	0	8	0
Tsu-1	Belm-12	Chr1	3050001	3100000	0.0	2	0	8	0
Kas-1	Roda-47	Chr1	3050001	3100000	0.0	2	0	8	0
Belm-12	Roda-47	Chr1	3050001	3100000	0.0	2	0	8	0
Tsu-1	Roda-47	Chr1	3050001	3100000	0.0	2	0	8	0
Kas-1	Roda-47	Chr1	3100001	3150000	0.0	15	0	60	0
Tsu-1	Belm-12	Chr1	3100001	3150000	0.0	15	0	60	0
Kas-1	Belm-12	Chr1	3100001	3150000	0.0	15	0	60	0
Kas-1	Tsu-1	Chr1	3100001	3150000	0.0	15	0	60	0
Tsu-1	Roda-47	Chr1	3100001	3150000	0.0	15	0	60	0
Belm-12	Roda-47	Chr1	3100001	3150000	0.0	15	0	60	0
Kas-1	Tsu-1	Chr1	3150001	3200000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	3150001	3200000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	3150001	3200000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	3150001	3200000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	3150001	3200000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	3150001	3200000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	3200001	3250000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	3200001	3250000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	3200001	3250000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	3200001	3250000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	3200001	3250000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	3200001	3250000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	3250001	3300000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	3250001	3300000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	3250001	3300000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	3250001	3300000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	3250001	3300000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	3250001	3300000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	3300001	3350000	0.0	111	0	444	0
Kas-1	Belm-12	Chr1	3300001	3350000	0.0	111	0	444	0
Tsu-1	Belm-12	Chr1	3300001	3350000	0.0	111	0	444	0
Kas-1	Roda-47	Chr1	3300001	3350000	0.0	111	0	444	0
Belm-12	Roda-47	Chr1	3300001	3350000	0.0	111	0	444	0
Tsu-1	Roda-47	Chr1	3300001	3350000	0.0	111	0	444	0
Tsu-1	Belm-12	Chr1	3350001	3400000	0.0	1	0	4	0
Kas-1	Roda-47	Chr1	3350001	3400000	0.0	1	0	4	0
Kas-1	Belm-12	Chr1	3350001	3400000	0.0	1	0	4	0
Kas-1	Tsu-1	Chr1	3350001	3400000	0.0	1	0	4	0
Belm-12	Roda-47	Chr1	3350001	3400000	0.0	1	0	4	0
Tsu-1	Roda-47	Chr1	3350001	3400000	0.0	1	0	4	0
Kas-1	Tsu-1	Chr1	3400001	3450000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	3400001	3450000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	3400001	3450000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	3400001	3450000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	3400001	3450000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	3400001	3450000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	3450001	3500000	0.0	1	0	4	0
Kas-1	Belm-12	Chr1	3450001	3500000	0.0	1	0	4	0
Tsu-1	Belm-12	Chr1	3450001	3500000	0.0	1	0	4	0
Belm-12	Roda-47	Chr1	3450001	3500000	0.0	1	0	4	0
Kas-1	Roda-47	Chr1	3450001	3500000	0.0	1	0	4	0
Tsu-1	Roda-47	Chr1	3450001	3500000	0.0	1	0	4	0
Kas-1	Tsu-1	Chr1	3500001	3550000	0.0	3	0	12	0
Kas-1	Belm-12	Chr1	3500001	3550000	0.0	3	0	12	0
Belm-12	Roda-47	Chr1	3500001	3550000	0.0	3	0	12	0
Tsu-1	Roda-47	Chr1	3500001	3550000	0.0	3	0	12	0
Kas-1	Roda-47	Chr1	3500001	3550000	0.0	3	0	12	0
Tsu-1	Belm-12	Chr1	3500001	3550000	0.0	3	0	12	0
Kas-1	Roda-47	Chr1	3550001	3600000	0.0	3	0	12	0
Tsu-1	Belm-12	Chr1	3550001	3600000	0.0	3	0	12	0
Kas-1	Belm-12	Chr1	3550001	3600000	0.0	3	0	12	0
Kas-1	Tsu-1	Chr1	3550001	3600000	0.0	3	0	12	0
Tsu-1	Roda-47	Chr1	3550001	3600000	0.0	3	0	12	0
Belm-12	Roda-47	Chr1	3550001	3600000	0.0	3	0	12	0
Tsu-1	Belm-12	Chr1	3600001	3650000	0.0	3	0	12	0
Kas-1	Roda-47	Chr1	3600001	3650000	0.0	3	0	12	0
Kas-1	Belm-12	Chr1	3600001	3650000	0.0	3	0	12	0
Kas-1	Tsu-1	Chr1	3600001	3650000	0.0	3	0	12	0
Tsu-1	Roda-47	Chr1	3600001	3650000	0.0	3	0	12	0
Belm-12	Roda-47	Chr1	3600001	3650000	0.0	3	0	12	0
Tsu-1	Belm-12	Chr1	3650001	3700000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	3650001	3700000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	3650001	3700000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	3650001	3700000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	3650001	3700000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	3650001	3700000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	3700001	3750000	0.0	1	0	4	0
Kas-1	Belm-12	Chr1	3700001	3750000	0.0	1	0	4	0
Tsu-1	Belm-12	Chr1	3700001	3750000	0.0	1	0	4	0
Kas-1	Roda-47	Chr1	3700001	3750000	0.0	1	0	4	0
Tsu-1	Roda-47	Chr1	3700001	3750000	0.0	1	0	4	0
Belm-12	Roda-47	Chr1	3700001	3750000	0.0	1	0	4	0
Belm-12	Roda-47	Chr1	3750001	3800000	0.0	21	0	84	0
Tsu-1	Roda-47	Chr1	3750001	3800000	0.0	21	0	84	0
Tsu-1	Belm-12	Chr1	3750001	3800000	0.0	21	0	84	0
Kas-1	Roda-47	Chr1	3750001	3800000	0.0	21	0	84	0
Kas-1	Belm-12	Chr1	3750001	3800000	0.0	21	0	84	0
Kas-1	Tsu-1	Chr1	3750001	3800000	0.0	21	0	84	0
Kas-1	Tsu-1	Chr1	3800001	3850000	0.0	8	0	32	0
Kas-1	Belm-12	Chr1	3800001	3850000	0.0	8	0	32	0
Kas-1	Roda-47	Chr1	3800001	3850000	0.0	8	0	32	0
Tsu-1	Belm-12	Chr1	3800001	3850000	0.0	8	0	32	0
Belm-12	Roda-47	Chr1	3800001	3850000	0.0	8	0	32	0
Tsu-1	Roda-47	Chr1	3800001	3850000	0.0	8	0	32	0
Tsu-1	Roda-47	Chr1	3850001	3900000	0.0	195	0	780	0
Belm-12	Roda-47	Chr1	3850001	3900000	0.0	195	0	780	0
Tsu-1	Belm-12	Chr1	3850001	3900000	0.0	195	0	780	0
Kas-1	Roda-47	Chr1	3850001	3900000	0.0	195	0	780	0
Kas-1	Belm-12	Chr1	3850001	3900000	0.0	195	0	780	0
Kas-1	Tsu-1	Chr1	3850001	3900000	0.0	195	0	780	0
Kas-1	Tsu-1	Chr1	3900001	3950000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	3900001	3950000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	3900001	3950000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	3900001	3950000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	3900001	3950000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	3900001	3950000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	3950001	4000000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	3950001	4000000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	3950001	4000000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	3950001	4000000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	3950001	4000000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	3950001	4000000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	4000001	4050000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	4000001	4050000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	4000001	4050000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	4000001	4050000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	4000001	4050000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	4000001	4050000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	4050001	4100000	0.0	7	0	28	0
Kas-1	Belm-12	Chr1	4050001	4100000	0.0	7	0	28	0
Belm-12	Roda-47	Chr1	4050001	4100000	0.0	7	0	28	0
Tsu-1	Roda-47	Chr1	4050001	4100000	0.0	7	0	28	0
Kas-1	Roda-47	Chr1	4050001	4100000	0.0	7	0	28	0
Tsu-1	Belm-12	Chr1	4050001	4100000	0.0	7	0	28	0
Kas-1	Tsu-1	Chr1	4100001	4150000	0.0	22	0	88	0
Kas-1	Belm-12	Chr1	4100001	4150000	0.0	22	0	88	0
Belm-12	Roda-47	Chr1	4100001	4150000	0.0	22	0	88	0
Tsu-1	Roda-47	Chr1	4100001	4150000	0.0	22	0	88	0
Kas-1	Roda-47	Chr1	4100001	4150000	0.0	22	0	88	0
Tsu-1	Belm-12	Chr1	4100001	4150000	0.0	22	0	88	0
Tsu-1	Belm-12	Chr1	4150001	4200000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	4150001	4200000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	4150001	4200000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	4150001	4200000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	4150001	4200000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	4150001	4200000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	4200001	4250000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	4200001	4250000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	4200001	4250000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	4200001	4250000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	4200001	4250000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	4200001	4250000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	4250001	4300000	0.0	43	0	172	0
Tsu-1	Roda-47	Chr1	4250001	4300000	0.0	43	0	172	0
Kas-1	Belm-12	Chr1	4250001	4300000	0.0	43	0	172	0
Kas-1	Tsu-1	Chr1	4250001	4300000	0.0	43	0	172	0
Tsu-1	Belm-12	Chr1	4250001	4300000	0.0	43	0	172	0
Kas-1	Roda-47	Chr1	4250001	4300000	0.0	43	0	172	0
Belm-12	Roda-47	Chr1	4300001	4350000	0.0	1	0	4	0
Tsu-1	Roda-47	Chr1	4300001	4350000	0.0	1	0	4	0
Tsu-1	Belm-12	Chr1	4300001	4350000	0.0	1	0	4	0
Kas-1	Roda-47	Chr1	4300001	4350000	0.0	1	0	4	0
Kas-1	Tsu-1	Chr1	4300001	4350000	0.0	1	0	4	0
Kas-1	Belm-12	Chr1	4300001	4350000	0.0	1	0	4	0
Kas-1	Roda-47	Chr1	4350001	4400000	0.0	5	0	20	0
Tsu-1	Belm-12	Chr1	4350001	4400000	0.0	5	0	20	0
Tsu-1	Roda-47	Chr1	4350001	4400000	0.0	5	0	20	0
Belm-12	Roda-47	Chr1	4350001	4400000	0.0	5	0	20	0
Kas-1	Tsu-1	Chr1	4350001	4400000	0.0	5	0	20	0
Kas-1	Belm-12	Chr1	4350001	4400000	0.0	5	0	20	0
Kas-1	Tsu-1	Chr1	4400001	4450000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	4400001	4450000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	4400001	4450000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	4400001	4450000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	4400001	4450000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	4400001	4450000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	4450001	4500000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	4450001	4500000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	4450001	4500000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	4450001	4500000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	4450001	4500000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	4450001	4500000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	4500001	4550000	0.0	3	0	12	0
Belm-12	Roda-47	Chr1	4500001	4550000	0.0	3	0	12	0
Tsu-1	Belm-12	Chr1	4500001	4550000	0.0	3	0	12	0
Kas-1	Roda-47	Chr1	4500001	4550000	0.0	3	0	12	0
Kas-1	Tsu-1	Chr1	4500001	4550000	0.0	3	0	12	0
Kas-1	Belm-12	Chr1	4500001	4550000	0.0	3	0	12	0
Belm-12	Roda-47	Chr1	4550001	4600000	0.0	3	0	12	0
Tsu-1	Roda-47	Chr1	4550001	4600000	0.0	3	0	12	0
Kas-1	Roda-47	Chr1	4550001	4600000	0.0	3	0	12	0
Tsu-1	Belm-12	Chr1	4550001	4600000	0.0	3	0	12	0
Kas-1	Tsu-1	Chr1	4550001	4600000	0.0	3	0	12	0
Kas-1	Belm-12	Chr1	4550001	4600000	0.0	3	0	12	0
Tsu-1	Belm-12	Chr1	4600001	4650000	0.0	24	0	96	0
Kas-1	Roda-47	Chr1	4600001	4650000	0.0	24	0	96	0
Belm-12	Roda-47	Chr1	4600001	4650000	0.0	24	0	96	0
Tsu-1	Roda-47	Chr1	4600001	4650000	0.0	24	0	96	0
Kas-1	Tsu-1	Chr1	4600001	4650000	0.0	24	0	96	0
Kas-1	Belm-12	Chr1	4600001	4650000	0.0	24	0	96	0
Kas-1	Roda-47	Chr1	4650001	4700000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	4650001	4700000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	4650001	4700000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	4650001	4700000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	4650001	4700000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	4650001	4700000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	4700001	4750000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	4700001	4750000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	4700001	4750000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	4700001	4750000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	4700001	4750000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	4700001	4750000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	4750001	4800000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	4750001	4800000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	4750001	4800000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	4750001	4800000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	4750001	4800000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	4750001	4800000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	4800001	4850000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	4800001	4850000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	4800001	4850000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	4800001	4850000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	4800001	4850000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	4800001	4850000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	4850001	4900000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	4850001	4900000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	4850001	4900000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	4850001	4900000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	4850001	4900000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	4850001	4900000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	4900001	4950000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	4900001	4950000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	4900001	4950000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	4900001	4950000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	4900001	4950000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	4900001	4950000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	4950001	5000000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	4950001	5000000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	4950001	5000000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	4950001	5000000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	4950001	5000000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	4950001	5000000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	5000001	5050000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	5000001	5050000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	5000001	5050000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	5000001	5050000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	5000001	5050000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	5000001	5050000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	5050001	5100000	0.0	8	0	32	0
Kas-1	Tsu-1	Chr1	5050001	5100000	0.0	8	0	32	0
Tsu-1	Belm-12	Chr1	5050001	5100000	0.0	8	0	32	0
Kas-1	Roda-47	Chr1	5050001	5100000	0.0	8	0	32	0
Tsu-1	Roda-47	Chr1	5050001	5100000	0.0	8	0	32	0
Belm-12	Roda-47	Chr1	5050001	5100000	0.0	8	0	32	0
Kas-1	Belm-12	Chr1	5100001	5150000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	5100001	5150000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	5100001	5150000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	5100001	5150000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	5100001	5150000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	5100001	5150000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	5150001	5200000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	5150001	5200000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	5150001	5200000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	5150001	5200000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	5150001	5200000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	5150001	5200000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	5200001	5250000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	5200001	5250000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	5200001	5250000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	5200001	5250000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	5200001	5250000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	5200001	5250000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	5250001	5300000	0.0	71	0	284	0
Tsu-1	Roda-47	Chr1	5250001	5300000	0.0	71	0	284	0
Tsu-1	Belm-12	Chr1	5250001	5300000	0.0	71	0	284	0
Kas-1	Roda-47	Chr1	5250001	5300000	0.0	71	0	284	0
Kas-1	Belm-12	Chr1	5250001	5300000	0.0	71	0	284	0
Kas-1	Tsu-1	Chr1	5250001	5300000	0.0	71	0	284	0
Tsu-1	Belm-12	Chr1	5300001	5350000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	5300001	5350000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	5300001	5350000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	5300001	5350000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	5300001	5350000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	5300001	5350000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	5350001	5400000	0.0	9	0	36	0
Kas-1	Tsu-1	Chr1	5350001	5400000	0.0	9	0	36	0
Tsu-1	Roda-47	Chr1	5350001	5400000	0.0	9	0	36	0
Belm-12	Roda-47	Chr1	5350001	5400000	0.0	9	0	36	0
Kas-1	Roda-47	Chr1	5350001	5400000	0.0	9	0	36	0
Tsu-1	Belm-12	Chr1	5350001	5400000	0.0	9	0	36	0
Kas-1	Roda-47	Chr1	5400001	5450000	0.0	4	0	16	0
Tsu-1	Belm-12	Chr1	5400001	5450000	0.0	4	0	16	0
Belm-12	Roda-47	Chr1	5400001	5450000	0.0	4	0	16	0
Tsu-1	Roda-47	Chr1	5400001	5450000	0.0	4	0	16	0
Kas-1	Tsu-1	Chr1	5400001	5450000	0.0	4	0	16	0
Kas-1	Belm-12	Chr1	5400001	5450000	0.0	4	0	16	0
Belm-12	Roda-47	Chr1	5450001	5500000	0.0	36	0	144	0
Tsu-1	Roda-47	Chr1	5450001	5500000	0.0	36	0	144	0
Kas-1	Tsu-1	Chr1	5450001	5500000	0.0	36	0	144	0
Kas-1	Belm-12	Chr1	5450001	5500000	0.0	36	0	144	0
Tsu-1	Belm-12	Chr1	5450001	5500000	0.0	36	0	144	0
Kas-1	Roda-47	Chr1	5450001	5500000	0.0	36	0	144	0
Kas-1	Roda-47	Chr1	5500001	5550000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	5500001	5550000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	5500001	5550000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	5500001	5550000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	5500001	5550000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	5500001	5550000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	5550001	5600000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	5550001	5600000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	5550001	5600000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	5550001	5600000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	5550001	5600000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	5550001	5600000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	5600001	5650000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	5600001	5650000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	5600001	5650000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	5600001	5650000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	5600001	5650000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	5600001	5650000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	5650001	5700000	0.0	3	0	12	0
Tsu-1	Roda-47	Chr1	5650001	5700000	0.0	3	0	12	0
Kas-1	Roda-47	Chr1	5650001	5700000	0.0	3	0	12	0
Tsu-1	Belm-12	Chr1	5650001	5700000	0.0	3	0	12	0
Kas-1	Tsu-1	Chr1	5650001	5700000	0.0	3	0	12	0
Kas-1	Belm-12	Chr1	5650001	5700000	0.0	3	0	12	0
Tsu-1	Roda-47	Chr1	5700001	5750000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	5700001	5750000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	5700001	5750000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	5700001	5750000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	5700001	5750000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	5700001	5750000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	5750001	5800000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	5750001	5800000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	5750001	5800000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	5750001	5800000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	5750001	5800000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	5750001	5800000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	5800001	5850000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	5800001	5850000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	5800001	5850000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	5800001	5850000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	5800001	5850000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	5800001	5850000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	5850001	5900000	NA	0	NA	NA	NA
Kas-1	Tsu-1	Chr1	5850001	5900000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	5850001	5900000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	5850001	5900000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	5850001	5900000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	5850001	5900000	NA	0	NA	NA	NA
Tsu-1	Belm-12	Chr1	5900001	5950000	0.0	54	0	216	0
Kas-1	Roda-47	Chr1	5900001	5950000	0.0	54	0	216	0
Belm-12	Roda-47	Chr1	5900001	5950000	0.0	54	0	216	0
Tsu-1	Roda-47	Chr1	5900001	5950000	0.0	54	0	216	0
Kas-1	Belm-12	Chr1	5900001	5950000	0.0	54	0	216	0
Kas-1	Tsu-1	Chr1	5900001	5950000	0.0	54	0	216	0
Kas-1	Belm-12	Chr1	5950001	6000000	0.0	15	0	60	0
Kas-1	Tsu-1	Chr1	5950001	6000000	0.0	15	0	60	0
Kas-1	Roda-47	Chr1	5950001	6000000	0.0	15	0	60	0
Tsu-1	Belm-12	Chr1	5950001	6000000	0.0	15	0	60	0
Tsu-1	Roda-47	Chr1	5950001	6000000	0.0	15	0	60	0
Belm-12	Roda-47	Chr1	5950001	6000000	0.0	15	0	60	0
Kas-1	Tsu-1	Chr1	6000001	6050000	NA	0	NA	NA	NA
Kas-1	Belm-12	Chr1	6000001	6050000	NA	0	NA	NA	NA
Belm-12	Roda-47	Chr1	6000001	6050000	NA	0	NA	NA	NA
Tsu-1	Roda-47	Chr1	6000001	6050000	NA	0	NA	NA	NA
Kas-1	Roda-47	Chr1	6000001	6050000	NA	0	NA	NA	NA
