pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
Kas-1	Roda-47	Chr1	2700001	2750000	0.8450920245398773	652	2204	2608	0
Tsu-1	Belm-12	Chr1	2700001	2750000	0.0030674846625766	652	8	2608	0
Kas-1	Belm-12	Chr1	2700001	2750000	0.5444785276073619	652	1420	2608	0
Tsu-1	Roda-47	Chr1	2700001	2750000	0.5306748466257669	652	1384	2608	0
Kas-1	Belm-12	Chr1	2750001	2800000	0.6526548672566371	452	1180	1808	0
Kas-1	Tsu-1	Chr1	2750001	2800000	0.6415929203539823	452	1160	1808	0
Tsu-1	Belm-12	Chr1	2750001	2800000	0.0154867256637168	452	28	1808	0
Tsu-1	Roda-47	Chr1	2750001	2800000	0.7300884955752213	452	1320	1808	0
Belm-12	Roda-47	Chr1	2750001	2800000	0.7411504424778761	452	1340	1808	0
Kas-1	Roda-47	Chr1	2750001	2800000	0.4778761061946903	452	864	1808	0
Kas-1	Belm-12	Chr1	2800001	2850000	0.2813688212927757	263	296	1052	8
Kas-1	Tsu-1	Chr1	2800001	2850000	0.3754716981132076	265	398	1060	0
Tsu-1	Roda-47	Chr1	2800001	2850000	0.6245283018867924	265	662	1060	0
Belm-12	Roda-47	Chr1	2800001	2850000	0.6273764258555133	263	660	1052	8
Tsu-1	Belm-12	Chr1	2800001	2850000	0.2186311787072243	263	230	1052	8
Kas-1	Roda-47	Chr1	2800001	2850000	0.6264150943396226	265	664	1060	0
Tsu-1	Roda-47	Chr1	2850001	2900000	0.4944567627494456	451	892	1804	0
Belm-12	Roda-47	Chr1	2850001	2900000	0.6274944567627494	451	1132	1804	0
Kas-1	Belm-12	Chr1	2850001	2900000	0.6977777777777778	450	1256	1800	4
Kas-1	Tsu-1	Chr1	2850001	2900000	0.5288888888888889	450	952	1800	4
Kas-1	Roda-47	Chr1	2850001	2900000	0.4533333333333333	450	816	1800	4
Tsu-1	Belm-12	Chr1	2850001	2900000	0.319290465631929	451	576	1804	0
Tsu-1	Roda-47	Chr1	2900001	2950000	0.3225806451612903	248	320	992	0
Belm-12	Roda-47	Chr1	2900001	2950000	0.3306451612903225	248	328	992	0
Kas-1	Tsu-1	Chr1	2900001	2950000	0.709349593495935	246	698	984	8
Kas-1	Belm-12	Chr1	2900001	2950000	0.717479674796748	246	706	984	8
Kas-1	Roda-47	Chr1	2900001	2950000	0.758130081300813	246	746	984	8
Tsu-1	Belm-12	Chr1	2900001	2950000	0.0241935483870967	248	24	992	0
Kas-1	Roda-47	Chr1	2950001	3000000	0.422360248447205	322	544	1288	0
Tsu-1	Belm-12	Chr1	2950001	3000000	0.0869565217391304	322	112	1288	0
Kas-1	Belm-12	Chr1	2950001	3000000	0.6366459627329193	322	820	1288	0
Kas-1	Tsu-1	Chr1	2950001	3000000	0.6319875776397516	322	814	1288	0
Belm-12	Roda-47	Chr1	2950001	3000000	0.4565217391304347	322	588	1288	0
Tsu-1	Roda-47	Chr1	2950001	3000000	0.453416149068323	322	584	1288	0
Tsu-1	Roda-47	Chr1	3000001	3050000	0.2347560975609756	164	154	656	0
Belm-12	Roda-47	Chr1	3000001	3050000	0.2835365853658536	164	186	656	0
Kas-1	Belm-12	Chr1	3000001	3050000	0.4786585365853658	164	314	656	0
Kas-1	Tsu-1	Chr1	3000001	3050000	0.5335365853658537	164	350	656	0
Kas-1	Roda-47	Chr1	3000001	3050000	0.4939024390243902	164	324	656	0
Tsu-1	Belm-12	Chr1	3000001	3050000	0.3170731707317073	164	208	656	0
Kas-1	Tsu-1	Chr1	3050001	3100000	0.4472295514511873	379	678	1516	4
Kas-1	Belm-12	Chr1	3050001	3100000	0.4092105263157894	380	622	1520	0
Tsu-1	Belm-12	Chr1	3050001	3100000	0.1332453825857519	379	202	1516	4
Kas-1	Roda-47	Chr1	3050001	3100000	0.4907894736842105	380	746	1520	0
Tsu-1	Roda-47	Chr1	3050001	3100000	0.6503957783641161	379	986	1516	4
Belm-12	Roda-47	Chr1	3050001	3100000	0.6578947368421053	380	1000	1520	0
Kas-1	Tsu-1	Chr1	3100001	3150000	0.5153172866520788	457	942	1828	0
Kas-1	Belm-12	Chr1	3100001	3150000	0.449671772428884	457	822	1828	0
Kas-1	Roda-47	Chr1	3100001	3150000	0.1958424507658643	457	358	1828	0
Tsu-1	Belm-12	Chr1	3100001	3150000	0.2954048140043763	457	540	1828	0
Belm-12	Roda-47	Chr1	3100001	3150000	0.4135667396061269	457	756	1828	0
Tsu-1	Roda-47	Chr1	3100001	3150000	0.4781181619256017	457	874	1828	0
Belm-12	Roda-47	Chr1	3150001	3200000	0.5456171735241503	559	1220	2236	4
Tsu-1	Roda-47	Chr1	3150001	3200000	0.5330948121645797	559	1192	2236	4
Kas-1	Belm-12	Chr1	3150001	3200000	0.7125	560	1596	2240	0
Kas-1	Tsu-1	Chr1	3150001	3200000	0.0946428571428571	560	212	2240	0
Tsu-1	Belm-12	Chr1	3150001	3200000	0.7214285714285714	560	1616	2240	0
Kas-1	Roda-47	Chr1	3150001	3200000	0.5134168157423972	559	1148	2236	4
Tsu-1	Belm-12	Chr1	3200001	3250000	0.0312204351939451	1057	132	4228	0
Kas-1	Roda-47	Chr1	3200001	3250000	0.8813155386081983	1049	3698	4196	32
Kas-1	Belm-12	Chr1	3200001	3250000	0.1092715231788079	1057	462	4228	0
Kas-1	Tsu-1	Chr1	3200001	3250000	0.0988647114474929	1057	418	4228	0
Tsu-1	Roda-47	Chr1	3200001	3250000	0.909437559580553	1049	3816	4196	32
Belm-12	Roda-47	Chr1	3200001	3250000	0.9208770257387988	1049	3864	4196	32
Kas-1	Roda-47	Chr1	3250001	3300000	0.7762645914396887	514	1596	2056	124
Tsu-1	Belm-12	Chr1	3250001	3300000	0.1072874493927125	494	212	1976	204
Kas-1	Tsu-1	Chr1	3250001	3300000	0.1990825688073394	545	434	2180	0
Kas-1	Belm-12	Chr1	3250001	3300000	0.1305668016194332	494	258	1976	204
Tsu-1	Roda-47	Chr1	3250001	3300000	0.816147859922179	514	1678	2056	124
Belm-12	Roda-47	Chr1	3250001	3300000	0.8369330453563715	463	1550	1852	328
Kas-1	Tsu-1	Chr1	3300001	3350000	0.512987012987013	385	790	1540	32
Kas-1	Belm-12	Chr1	3300001	3350000	0.4974093264248704	386	768	1544	28
Kas-1	Roda-47	Chr1	3300001	3350000	0.4387755102040816	392	688	1568	4
Tsu-1	Belm-12	Chr1	3300001	3350000	0.0992063492063492	378	150	1512	60
Belm-12	Roda-47	Chr1	3300001	3350000	0.5831168831168831	385	898	1540	32
Tsu-1	Roda-47	Chr1	3300001	3350000	0.5911458333333334	384	908	1536	36
Kas-1	Roda-47	Chr1	3350001	3400000	0.468503937007874	508	952	2032	0
Tsu-1	Belm-12	Chr1	3350001	3400000	0.030511811023622	508	62	2032	0
Kas-1	Belm-12	Chr1	3350001	3400000	0.3927165354330709	508	798	2032	0
Kas-1	Tsu-1	Chr1	3350001	3400000	0.3809055118110236	508	774	2032	0
Tsu-1	Roda-47	Chr1	3350001	3400000	0.4340551181102362	508	882	2032	0
Belm-12	Roda-47	Chr1	3350001	3400000	0.4458661417322834	508	906	2032	0
Kas-1	Tsu-1	Chr1	3400001	3450000	0.3883647798742138	318	494	1272	52
Kas-1	Belm-12	Chr1	3400001	3450000	0.360062893081761	318	458	1272	52
Kas-1	Roda-47	Chr1	3400001	3450000	0.5345911949685535	318	680	1272	52
Tsu-1	Belm-12	Chr1	3400001	3450000	0.4441087613293051	331	588	1324	0
Belm-12	Roda-47	Chr1	3400001	3450000	0.5241691842900302	331	694	1324	0
Tsu-1	Roda-47	Chr1	3400001	3450000	0.4365558912386706	331	578	1324	0
Kas-1	Belm-12	Chr1	3450001	3500000	0.4715909090909091	264	498	1056	0
Kas-1	Tsu-1	Chr1	3450001	3500000	0.4128787878787879	264	436	1056	0
Kas-1	Roda-47	Chr1	3450001	3500000	0.5210727969348659	261	544	1044	12
Tsu-1	Belm-12	Chr1	3450001	3500000	0.2234848484848484	264	236	1056	0
Tsu-1	Roda-47	Chr1	3450001	3500000	0.5114942528735632	261	534	1044	12
Belm-12	Roda-47	Chr1	3450001	3500000	0.4942528735632184	261	516	1044	12
Tsu-1	Belm-12	Chr1	3500001	3550000	0.2268041237113402	194	176	776	0
Kas-1	Roda-47	Chr1	3500001	3550000	0.461340206185567	194	358	776	0
Tsu-1	Roda-47	Chr1	3500001	3550000	0.345360824742268	194	268	776	0
Belm-12	Roda-47	Chr1	3500001	3550000	0.345360824742268	194	268	776	0
Kas-1	Belm-12	Chr1	3500001	3550000	0.3917525773195876	194	304	776	0
Kas-1	Tsu-1	Chr1	3500001	3550000	0.3582474226804124	194	278	776	0
Tsu-1	Roda-47	Chr1	3550001	3600000	0.4745145631067961	412	782	1648	0
Belm-12	Roda-47	Chr1	3550001	3600000	0.3737864077669903	412	616	1648	0
Kas-1	Roda-47	Chr1	3550001	3600000	0.4296116504854368	412	708	1648	0
Tsu-1	Belm-12	Chr1	3550001	3600000	0.4817961165048544	412	794	1648	0
Kas-1	Belm-12	Chr1	3550001	3600000	0.3907766990291262	412	644	1648	0
Kas-1	Tsu-1	Chr1	3550001	3600000	0.4429611650485437	412	730	1648	0
Kas-1	Tsu-1	Chr1	3600001	3650000	0.750728862973761	343	1030	1372	0
Kas-1	Belm-12	Chr1	3600001	3650000	0.2099125364431487	343	288	1372	0
Kas-1	Roda-47	Chr1	3600001	3650000	0.5714285714285714	343	784	1372	0
Tsu-1	Belm-12	Chr1	3600001	3650000	0.760932944606414	343	1044	1372	0
Belm-12	Roda-47	Chr1	3600001	3650000	0.5830903790087464	343	800	1372	0
Tsu-1	Roda-47	Chr1	3600001	3650000	0.3075801749271137	343	422	1372	0
Kas-1	Roda-47	Chr1	3650001	3700000	0.3631284916201117	179	260	716	0
Tsu-1	Belm-12	Chr1	3650001	3700000	0.441340782122905	179	316	716	0
Tsu-1	Roda-47	Chr1	3650001	3700000	0.4245810055865922	179	304	716	0
Belm-12	Roda-47	Chr1	3650001	3700000	0.4525139664804469	179	324	716	0
Kas-1	Tsu-1	Chr1	3650001	3700000	0.4301675977653631	179	308	716	0
Kas-1	Belm-12	Chr1	3650001	3700000	0.5586592178770949	179	400	716	0
Kas-1	Roda-47	Chr1	3700001	3750000	0.29625	400	474	1600	0
Tsu-1	Belm-12	Chr1	3700001	3750000	0.2261306532663316	398	360	1592	8
Kas-1	Tsu-1	Chr1	3700001	3750000	0.4325	400	692	1600	0
Kas-1	Belm-12	Chr1	3700001	3750000	0.4296482412060301	398	684	1592	8
Belm-12	Roda-47	Chr1	3700001	3750000	0.3442211055276382	398	548	1592	8
Tsu-1	Roda-47	Chr1	3700001	3750000	0.315	400	504	1600	0
Kas-1	Tsu-1	Chr1	3750001	3800000	0.369692532942899	683	1010	2732	12
Kas-1	Belm-12	Chr1	3750001	3800000	0.6290087463556852	686	1726	2744	0
Kas-1	Roda-47	Chr1	3750001	3800000	0.2527216174183515	643	650	2572	172
Tsu-1	Belm-12	Chr1	3750001	3800000	0.6617862371888726	683	1808	2732	12
Belm-12	Roda-47	Chr1	3750001	3800000	0.484447900466563	643	1246	2572	172
Tsu-1	Roda-47	Chr1	3750001	3800000	0.2984375	640	764	2560	184
Tsu-1	Roda-47	Chr1	3800001	3850000	0.3433641975308642	648	890	2592	44
Belm-12	Roda-47	Chr1	3800001	3850000	0.6384615384615384	650	1660	2600	36
Kas-1	Belm-12	Chr1	3800001	3850000	0.5706436420722135	637	1454	2548	88
Kas-1	Tsu-1	Chr1	3800001	3850000	0.305511811023622	635	776	2540	96
Tsu-1	Belm-12	Chr1	3800001	3850000	0.489922480620155	645	1264	2580	56
Kas-1	Roda-47	Chr1	3800001	3850000	0.35	640	896	2560	76
Kas-1	Belm-12	Chr1	3850001	3900000	0.525330396475771	908	1908	3632	20
Kas-1	Tsu-1	Chr1	3850001	3900000	0.30065717415115	913	1098	3652	0
Kas-1	Roda-47	Chr1	3850001	3900000	0.3395399780941949	913	1240	3652	0
Tsu-1	Belm-12	Chr1	3850001	3900000	0.5523127753303965	908	2006	3632	20
Tsu-1	Roda-47	Chr1	3850001	3900000	0.4512595837897042	913	1648	3652	0
Belm-12	Roda-47	Chr1	3850001	3900000	0.650330396475771	908	2362	3632	20
Tsu-1	Roda-47	Chr1	3900001	3950000	0.5861618798955613	383	898	1532	0
Belm-12	Roda-47	Chr1	3900001	3950000	0.5757180156657964	383	882	1532	0
Tsu-1	Belm-12	Chr1	3900001	3950000	0.1005221932114882	383	154	1532	0
Kas-1	Roda-47	Chr1	3900001	3950000	0.6391076115485564	381	974	1524	8
Kas-1	Belm-12	Chr1	3900001	3950000	0.3727034120734908	381	568	1524	8
Kas-1	Tsu-1	Chr1	3900001	3950000	0.3713910761154855	381	566	1524	8
Tsu-1	Roda-47	Chr1	3950001	4000000	0.5666666666666667	300	680	1200	0
Belm-12	Roda-47	Chr1	3950001	4000000	0.33	300	396	1200	0
Kas-1	Tsu-1	Chr1	3950001	4000000	0.6516666666666666	300	782	1200	0
Kas-1	Belm-12	Chr1	3950001	4000000	0.415	300	498	1200	0
Kas-1	Roda-47	Chr1	3950001	4000000	0.4416666666666666	300	530	1200	0
Tsu-1	Belm-12	Chr1	3950001	4000000	0.2966666666666667	300	356	1200	0
Kas-1	Tsu-1	Chr1	4000001	4050000	0.5611353711790393	916	2056	3664	16
Kas-1	Belm-12	Chr1	4000001	4050000	0.6241830065359477	918	2292	3672	8
Tsu-1	Belm-12	Chr1	4000001	4050000	0.3763676148796498	914	1376	3656	24
Kas-1	Roda-47	Chr1	4000001	4050000	0.529891304347826	920	1950	3680	0
Tsu-1	Roda-47	Chr1	4000001	4050000	0.3193231441048035	916	1170	3664	16
Belm-12	Roda-47	Chr1	4000001	4050000	0.3638344226579521	918	1336	3672	8
Kas-1	Tsu-1	Chr1	4050001	4100000	0.5325112107623319	446	950	1784	0
Kas-1	Belm-12	Chr1	4050001	4100000	0.4954954954954955	444	880	1776	8
Tsu-1	Roda-47	Chr1	4050001	4100000	0.2914798206278027	446	520	1784	0
Belm-12	Roda-47	Chr1	4050001	4100000	0.4572072072072072	444	812	1776	8
Kas-1	Roda-47	Chr1	4050001	4100000	0.4630044843049327	446	826	1784	0
Tsu-1	Belm-12	Chr1	4050001	4100000	0.4380630630630631	444	778	1776	8
Tsu-1	Belm-12	Chr1	4100001	4150000	0.1783004552352048	659	470	2636	0
Kas-1	Roda-47	Chr1	4100001	4150000	0.5190476190476191	630	1308	2520	116
Tsu-1	Roda-47	Chr1	4100001	4150000	0.6340694006309149	634	1608	2536	100
Belm-12	Roda-47	Chr1	4100001	4150000	0.6190851735015773	634	1570	2536	100
Kas-1	Belm-12	Chr1	4100001	4150000	0.2931297709923664	655	768	2620	16
Kas-1	Tsu-1	Chr1	4100001	4150000	0.3213740458015267	655	842	2620	16
Kas-1	Belm-12	Chr1	4150001	4200000	0.3919172932330827	532	834	2128	0
Kas-1	Tsu-1	Chr1	4150001	4200000	0.5263157894736842	532	1120	2128	0
Tsu-1	Belm-12	Chr1	4150001	4200000	0.3947368421052631	532	840	2128	0
Kas-1	Roda-47	Chr1	4150001	4200000	0.5535714285714286	532	1178	2128	0
Belm-12	Roda-47	Chr1	4150001	4200000	0.4219924812030075	532	898	2128	0
Tsu-1	Roda-47	Chr1	4150001	4200000	0.543233082706767	532	1156	2128	0
Kas-1	Tsu-1	Chr1	4200001	4250000	0.4639639639639639	444	824	1776	12
Kas-1	Belm-12	Chr1	4200001	4250000	0.815668202764977	434	1416	1736	52
Kas-1	Roda-47	Chr1	4200001	4250000	0.3468468468468468	444	616	1776	12
Tsu-1	Belm-12	Chr1	4200001	4250000	0.4851258581235698	437	848	1748	40
Tsu-1	Roda-47	Chr1	4200001	4250000	0.3087248322147651	447	552	1788	0
Belm-12	Roda-47	Chr1	4200001	4250000	0.6567505720823799	437	1148	1748	40
Belm-12	Roda-47	Chr1	4250001	4300000	0.713254593175853	762	2174	3048	80
Tsu-1	Roda-47	Chr1	4250001	4300000	0.7384412153236459	757	2236	3028	100
Tsu-1	Belm-12	Chr1	4250001	4300000	0.0799739921976593	769	246	3076	52
Kas-1	Roda-47	Chr1	4250001	4300000	0.3448509485094851	738	1018	2952	176
Kas-1	Belm-12	Chr1	4250001	4300000	0.666	750	1998	3000	128
Kas-1	Tsu-1	Chr1	4250001	4300000	0.6959731543624161	745	2074	2980	148
Belm-12	Roda-47	Chr1	4300001	4350000	0.3794277929155313	734	1114	2936	568
Tsu-1	Roda-47	Chr1	4300001	4350000	0.3899082568807339	872	1360	3488	16
Kas-1	Roda-47	Chr1	4300001	4350000	0.3638497652582159	852	1240	3408	96
Tsu-1	Belm-12	Chr1	4300001	4350000	0.0672554347826086	736	198	2944	560
Kas-1	Tsu-1	Chr1	4300001	4350000	0.3372365339578454	854	1152	3416	88
Kas-1	Belm-12	Chr1	4300001	4350000	0.3142458100558659	716	900	2864	640
Belm-12	Roda-47	Chr1	4350001	4400000	0.7101063829787234	564	1602	2256	0
Tsu-1	Roda-47	Chr1	4350001	4400000	0.5726950354609929	564	1292	2256	0
Kas-1	Belm-12	Chr1	4350001	4400000	0.1288288288288288	555	286	2220	36
Kas-1	Tsu-1	Chr1	4350001	4400000	0.3288288288288288	555	730	2220	36
Kas-1	Roda-47	Chr1	4350001	4400000	0.6504504504504505	555	1444	2220	36
Tsu-1	Belm-12	Chr1	4350001	4400000	0.3421985815602837	564	772	2256	0
Kas-1	Belm-12	Chr1	4400001	4450000	0.6187739463601533	261	646	1044	8
Kas-1	Tsu-1	Chr1	4400001	4450000	0.5676229508196722	244	554	976	76
Kas-1	Roda-47	Chr1	4400001	4450000	0.4695817490494297	263	494	1052	0
Tsu-1	Belm-12	Chr1	4400001	4450000	0.2190082644628099	242	212	968	84
Belm-12	Roda-47	Chr1	4400001	4450000	0.6704980842911877	261	700	1044	8
Tsu-1	Roda-47	Chr1	4400001	4450000	0.5881147540983607	244	574	976	76
Tsu-1	Roda-47	Chr1	4450001	4500000	0.5271565495207667	313	660	1252	4
Belm-12	Roda-47	Chr1	4450001	4500000	0.5605095541401274	314	704	1256	0
Kas-1	Roda-47	Chr1	4450001	4500000	0.3598726114649681	314	452	1256	0
Tsu-1	Belm-12	Chr1	4450001	4500000	0.5623003194888179	313	704	1252	4
Kas-1	Belm-12	Chr1	4450001	4500000	0.5573248407643312	314	700	1256	0
Kas-1	Tsu-1	Chr1	4450001	4500000	0.5271565495207667	313	660	1252	4
Kas-1	Belm-12	Chr1	4500001	4550000	0.432648401826484	438	758	1752	8
Kas-1	Tsu-1	Chr1	4500001	4550000	0.4271070615034169	439	750	1756	4
Tsu-1	Belm-12	Chr1	4500001	4550000	0.2654462242562929	437	464	1748	12
Kas-1	Roda-47	Chr1	4500001	4550000	0.5670454545454545	440	998	1760	0
Tsu-1	Roda-47	Chr1	4500001	4550000	0.5740318906605922	439	1008	1756	4
Belm-12	Roda-47	Chr1	4500001	4550000	0.5273972602739726	438	924	1752	8
Tsu-1	Belm-12	Chr1	4550001	4600000	0.0023006134969325	652	6	2608	4
Kas-1	Roda-47	Chr1	4550001	4600000	0.7880184331797235	651	2052	2604	8
Tsu-1	Roda-47	Chr1	4550001	4600000	0.7038461538461539	650	1830	2600	12
Belm-12	Roda-47	Chr1	4550001	4600000	0.7019969278033794	651	1828	2604	8
Kas-1	Belm-12	Chr1	4550001	4600000	0.3690658499234303	653	964	2612	0
Kas-1	Tsu-1	Chr1	4550001	4600000	0.3719325153374233	652	970	2608	4
Tsu-1	Belm-12	Chr1	4600001	4650000	0.0258358662613981	658	68	2632	16
Kas-1	Roda-47	Chr1	4600001	4650000	0.6236220472440945	635	1584	2540	108
Belm-12	Roda-47	Chr1	4600001	4650000	0.5775193798449613	645	1490	2580	68
Tsu-1	Roda-47	Chr1	4600001	4650000	0.5570107858243452	649	1446	2596	52
Kas-1	Belm-12	Chr1	4600001	4650000	0.6055900621118012	644	1560	2576	72
Kas-1	Tsu-1	Chr1	4600001	4650000	0.5848765432098766	648	1516	2592	56
Tsu-1	Roda-47	Chr1	4650001	4700000	0.4003984063745019	251	402	1004	0
Belm-12	Roda-47	Chr1	4650001	4700000	0.4203187250996016	251	422	1004	0
Kas-1	Belm-12	Chr1	4650001	4700000	0.485655737704918	244	474	976	28
Kas-1	Tsu-1	Chr1	4650001	4700000	0.4180327868852459	244	408	976	28
Tsu-1	Belm-12	Chr1	4650001	4700000	0.4103585657370518	251	412	1004	0
Kas-1	Roda-47	Chr1	4650001	4700000	0.4016393442622951	244	392	976	28
Kas-1	Belm-12	Chr1	4700001	4750000	0.5772058823529411	272	628	1088	0
Kas-1	Tsu-1	Chr1	4700001	4750000	0.4650735294117647	272	506	1088	0
Tsu-1	Roda-47	Chr1	4700001	4750000	0.4613970588235294	272	502	1088	0
Belm-12	Roda-47	Chr1	4700001	4750000	0.3455882352941176	272	376	1088	0
Tsu-1	Belm-12	Chr1	4700001	4750000	0.5716911764705882	272	622	1088	0
Kas-1	Roda-47	Chr1	4700001	4750000	0.4227941176470588	272	460	1088	0
Kas-1	Roda-47	Chr1	4750001	4800000	0.3880597014925373	335	520	1340	20
Tsu-1	Belm-12	Chr1	4750001	4800000	0.4602941176470588	340	626	1360	0
Kas-1	Belm-12	Chr1	4750001	4800000	0.5283582089552239	335	708	1340	20
Kas-1	Tsu-1	Chr1	4750001	4800000	0.4014925373134328	335	538	1340	20
Belm-12	Roda-47	Chr1	4750001	4800000	0.4397058823529411	340	598	1360	0
Tsu-1	Roda-47	Chr1	4750001	4800000	0.3588235294117647	340	488	1360	0
Kas-1	Roda-47	Chr1	4800001	4850000	0.3381770145310436	757	1024	3028	0
Tsu-1	Belm-12	Chr1	4800001	4850000	0.3857331571994716	757	1168	3028	0
Tsu-1	Roda-47	Chr1	4800001	4850000	0.2107001321003963	757	638	3028	0
Belm-12	Roda-47	Chr1	4800001	4850000	0.2655217965653897	757	804	3028	0
Kas-1	Belm-12	Chr1	4800001	4850000	0.4966974900924703	757	1504	3028	0
Kas-1	Tsu-1	Chr1	4800001	4850000	0.3236459709379128	757	980	3028	0
Kas-1	Tsu-1	Chr1	4850001	4900000	0.4174528301886792	424	708	1696	36
Kas-1	Belm-12	Chr1	4850001	4900000	0.4480369515011547	433	776	1732	0
Belm-12	Roda-47	Chr1	4850001	4900000	0.6327944572748267	433	1096	1732	0
Tsu-1	Roda-47	Chr1	4850001	4900000	0.6297169811320755	424	1068	1696	36
Kas-1	Roda-47	Chr1	4850001	4900000	0.6558891454965358	433	1136	1732	0
Tsu-1	Belm-12	Chr1	4850001	4900000	0.0990566037735849	424	168	1696	36
Kas-1	Roda-47	Chr1	4900001	4950000	0.5139442231075697	251	516	1004	4
Tsu-1	Belm-12	Chr1	4900001	4950000	0.1706349206349206	252	172	1008	0
Kas-1	Tsu-1	Chr1	4900001	4950000	0.5139442231075697	251	516	1004	4
Kas-1	Belm-12	Chr1	4900001	4950000	0.5677290836653387	251	570	1004	4
Tsu-1	Roda-47	Chr1	4900001	4950000	0.4821428571428571	252	486	1008	0
Belm-12	Roda-47	Chr1	4900001	4950000	0.4722222222222222	252	476	1008	0
Kas-1	Tsu-1	Chr1	4950001	5000000	0.3734177215189873	553	826	2212	0
Kas-1	Belm-12	Chr1	4950001	5000000	0.3164556962025316	553	700	2212	0
Belm-12	Roda-47	Chr1	4950001	5000000	0.6600361663652803	553	1460	2212	0
Tsu-1	Roda-47	Chr1	4950001	5000000	0.7151898734177216	553	1582	2212	0
Kas-1	Roda-47	Chr1	4950001	5000000	0.6573236889692586	553	1454	2212	0
Tsu-1	Belm-12	Chr1	4950001	5000000	0.2730560578661845	553	604	2212	0
Tsu-1	Roda-47	Chr1	5000001	5050000	0.7828054298642534	663	2076	2652	4
Belm-12	Roda-47	Chr1	5000001	5050000	0.7996965098634294	659	2108	2636	20
Kas-1	Belm-12	Chr1	5000001	5050000	0.209090909090909	660	552	2640	16
Kas-1	Tsu-1	Chr1	5000001	5050000	0.2093373493975903	664	556	2656	0
Kas-1	Roda-47	Chr1	5000001	5050000	0.7375565610859729	663	1956	2652	4
Tsu-1	Belm-12	Chr1	5000001	5050000	0.1651515151515151	660	436	2640	16
Kas-1	Roda-47	Chr1	5050001	5100000	0.516042780748663	561	1158	2244	52
Tsu-1	Belm-12	Chr1	5050001	5100000	0.4059233449477352	574	932	2296	0
Belm-12	Roda-47	Chr1	5050001	5100000	0.5431338028169014	568	1234	2272	24
Tsu-1	Roda-47	Chr1	5050001	5100000	0.5933098591549296	568	1348	2272	24
Kas-1	Belm-12	Chr1	5050001	5100000	0.3289241622574956	567	746	2268	28
Kas-1	Tsu-1	Chr1	5050001	5100000	0.5194003527336861	567	1178	2268	28
Tsu-1	Belm-12	Chr1	5100001	5150000	0.4426719840478564	1003	1776	4012	0
Kas-1	Roda-47	Chr1	5100001	5150000	0.6516516516516516	999	2604	3996	16
Belm-12	Roda-47	Chr1	5100001	5150000	0.3898898898898899	999	1558	3996	16
Tsu-1	Roda-47	Chr1	5100001	5150000	0.6511511511511512	999	2602	3996	16
Kas-1	Belm-12	Chr1	5100001	5150000	0.4332003988035892	1003	1738	4012	0
Kas-1	Tsu-1	Chr1	5100001	5150000	0.1385842472582253	1003	556	4012	0
Tsu-1	Roda-47	Chr1	5150001	5200000	0.7566964285714286	672	2034	2688	0
Belm-12	Roda-47	Chr1	5150001	5200000	0.8459821428571429	672	2274	2688	0
Kas-1	Belm-12	Chr1	5150001	5200000	0.3546944858420268	671	952	2684	4
Kas-1	Tsu-1	Chr1	5150001	5200000	0.3442622950819672	671	924	2684	4
Tsu-1	Belm-12	Chr1	5150001	5200000	0.2410714285714285	672	648	2688	0
Kas-1	Roda-47	Chr1	5150001	5200000	0.6415797317436661	671	1722	2684	4
Kas-1	Belm-12	Chr1	5200001	5250000	0.6618705035971223	139	368	556	0
Kas-1	Tsu-1	Chr1	5200001	5250000	0.4136690647482014	139	230	556	0
Belm-12	Roda-47	Chr1	5200001	5250000	0.5323741007194245	139	296	556	0
Tsu-1	Roda-47	Chr1	5200001	5250000	0.5431654676258992	139	302	556	0
Tsu-1	Belm-12	Chr1	5200001	5250000	0.6007194244604317	139	334	556	0
Kas-1	Roda-47	Chr1	5200001	5250000	0.460431654676259	139	256	556	0
Tsu-1	Roda-47	Chr1	5250001	5300000	0.375	264	396	1056	0
Belm-12	Roda-47	Chr1	5250001	5300000	0.3778625954198473	262	396	1048	8
Kas-1	Belm-12	Chr1	5250001	5300000	0.6793893129770993	262	712	1048	8
Kas-1	Tsu-1	Chr1	5250001	5300000	0.5378787878787878	264	568	1056	0
Tsu-1	Belm-12	Chr1	5250001	5300000	0.3816793893129771	262	400	1048	8
Kas-1	Roda-47	Chr1	5250001	5300000	0.6628787878787878	264	700	1056	0
Kas-1	Roda-47	Chr1	5300001	5350000	0.2167487684729064	406	352	1624	0
Tsu-1	Belm-12	Chr1	5300001	5350000	0.7931034482758621	406	1288	1624	0
Tsu-1	Roda-47	Chr1	5300001	5350000	0.1157635467980295	406	188	1624	0
Belm-12	Roda-47	Chr1	5300001	5350000	0.8152709359605911	406	1324	1624	0
Kas-1	Belm-12	Chr1	5300001	5350000	0.8300492610837439	406	1348	1624	0
Kas-1	Tsu-1	Chr1	5300001	5350000	0.2044334975369458	406	332	1624	0
Belm-12	Roda-47	Chr1	5350001	5400000	0.4214876033057851	726	1224	2904	180
Tsu-1	Roda-47	Chr1	5350001	5400000	0.4600280504908836	713	1312	2852	232
Kas-1	Tsu-1	Chr1	5350001	5400000	0.4643337819650067	743	1380	2972	112
Kas-1	Belm-12	Chr1	5350001	5400000	0.458994708994709	756	1388	3024	60
